,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
531,760,10790,10790,50000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",tt1428538,34.548,2013-01-17,226349749.0,88.0,6.0,5269.0,2013,R,88 min,"Action, Fantasy, Horror","Germany, USA","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23.0,6.1,"193,084"
532,761,10791,10791,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt9071322,34.537,2019-11-22,13601384.0,127.0,7.5,855.0,2019,PG-13,126 min,"Biography, Drama, History, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.6,"47,931"
533,764,10797,10797,60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt2398241,34.371,2017-03-23,197183546.0,89.0,6.2,999.0,2017,PG,90 min,"Animation, Adventure, Comedy, Family, Fantasy","USA, Hong Kong, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.0,"17,982"
534,769,10804,10804,60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",tt1648190,34.313,2017-08-03,113231078.0,95.0,5.7,3714.0,2017,PG-13,95 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,5.6,"125,722"
535,771,10809,10809,170000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",tt2015381,34.236,2014-07-30,772776600.0,121.0,7.9,21398.0,2014,PG-13,121 min,"Action, Adventure, Comedy, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,8.0,"1,028,951"
536,772,10810,10810,140000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt2404233,34.194,2016-02-25,150680864.0,127.0,5.6,2980.0,2016,PG-13,127 min,"Action, Adventure, Fantasy","USA, Australia, China, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,5.4,"103,844"
537,773,10811,10811,39000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1142977,34.193000000000005,2012-10-04,35287788.0,87.0,6.9,2252.0,2012,PG,87 min,"Animation, Comedy, Family, Horror, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,6.9,"97,034"
538,776,10816,10816,4800000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt5308322,34.128,2017-10-12,122637878.0,97.0,6.6,4431.0,2017,PG-13,96 min,"Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.6,"113,084"
539,777,10817,10817,22000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",tt1753383,34.108000000000004,2017-01-19,194647323.0,100.0,7.5,2247.0,2017,PG,100 min,"Adventure, Comedy, Drama, Family, Fantasy","USA, India","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,7.2,"64,027"
540,781,10824,10824,80000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt1320253,34.041,2010-08-03,274470394.0,103.0,6.1,5610.0,2010,R,103 min,"Action, Adventure, Thriller","USA, Bulgaria, Spain, Germany","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.5,"322,149"
541,785,10830,10830,20000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0795461,33.986999999999995,2013-04-11,78378744.0,86.0,4.8,1950.0,2013,PG-13,86 min,"Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '11/100'}]",11.0,3.5,"64,782"
542,786,10832,10832,39307171.0,"[{'id': 18, 'name': 'Drama'}]",tt5431016,33.954,2016-01-28,37070177.0,120.0,7.2,85.0,2016,PG-13,120 min,"Adventure, Drama, Fantasy",Brazil,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",,3.3,"1,080"
543,790,10837,10837,5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1781922,33.906,2015-08-26,54418872.0,103.0,6.9,1787.0,2015,R,103 min,"Action, Thriller","USA, Thailand","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38.0,6.8,"77,090"
544,791,10839,10839,16000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1403981,33.873000000000005,2010-03-12,56032889.0,113.0,7.1,2754.0,2010,PG-13,113 min,"Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,7.1,"136,903"
545,792,10844,10844,70000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2302755,33.775,2013-03-20,161025640.0,120.0,6.3,4965.0,2013,R,119 min,"Action, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,6.5,"254,305"
546,793,10845,10845,2500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt2243537,33.760999999999996,2013-01-11,60141683.0,86.0,5.7,1154.0,2013,R,86 min,"Comedy, Fantasy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20.0,5.0,"43,176"
547,799,10853,10853,18000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2562232,33.618,2014-08-27,103215094.0,120.0,7.5,9883.0,2014,R,119 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87.0,7.7,"571,765"
548,802,10856,10856,18000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt4287320,33.592,2017-04-27,20497844.0,110.0,5.5,3390.0,2017,PG-13,110 min,"Drama, Sci-Fi, Thriller","United Arab Emirates, USA, France","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.3,"82,496"
549,804,10861,10861,12000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1563742,33.398,2018-05-03,91244913.0,112.0,6.6,918.0,2018,PG-13,112 min,"Comedy, Romance","USA, Mexico","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,6.0,"33,691"
550,805,10862,10862,20000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt6857112,33.395,2019-03-14,255105930.0,116.0,7.0,4474.0,2019,R,116 min,"Horror, Mystery, Thriller","USA, China, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,6.9,"215,318"
551,807,10865,10865,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0758752,33.378,2010-11-22,102820008.0,112.0,7.0,3412.0,2010,R,112 min,"Comedy, Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.7,"178,612"
552,809,10871,10871,125000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt3874544,33.323,2017-03-23,498814908.0,97.0,6.4,5437.0,2017,PG,97 min,"Animation, Adventure, Comedy, Family, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.3,"106,421"
553,813,10875,10875,31000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt4849438,33.244,2017-04-27,275947313.0,168.0,7.2,418.0,2017,Not Rated,167 min,"Action, Drama",India,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",,8.2,"73,009"
554,814,10876,10876,40000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1086772,33.225,2014-05-21,123494610.0,117.0,6.9,2349.0,2014,PG-13,117 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,6.5,"117,450"
555,815,10880,10880,2900000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt6738136,33.213,2017-09-23,692079.0,109.0,6.3,1058.0,2017,R,108 min,"Action, Horror, Thriller","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,6.4,"34,942"
556,817,10882,10882,13000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0947798,33.174,2010-12-03,329398046.0,108.0,7.6,10489.0,2010,R,108 min,"Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,8.0,"688,749"
557,818,10885,10885,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",tt4769824,33.102,2016-11-12,19496308.0,130.0,8.1,317.0,2016,PG-13,129 min,"Animation, Drama, Family, History, War",Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.8,"8,290"
558,825,10893,10893,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt6423362,33.01,2019-05-16,1040000.0,100.0,6.9,380.0,2019,PG-13,100 min,"Drama, Music, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,5.8,"5,746"
559,826,10894,10894,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1193631,33.001999999999995,2010-08-04,159291809.0,107.0,6.8,1480.0,2010,PG-13,107 min,"Drama, Music, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.2,"55,325"
560,827,10895,10895,40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2005151,32.989000000000004,2016-08-17,86234523.0,114.0,6.8,3131.0,2016,R,114 min,"Biography, Comedy, Crime, Drama, War","USA, Cambodia, Romania","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,7.1,"173,158"
561,829,10897,10897,30000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt1259521,32.955999999999996,2012-04-12,71041255.0,95.0,6.5,5473.0,2011,R,95 min,Horror,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.0,"372,209"
562,830,10898,10898,150000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt1302011,32.931,2011-05-25,631910531.0,91.0,6.8,4634.0,2011,PG,90 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,7.2,"248,815"
