,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
430,579,10500,10500,84000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1485796,39.527,2017-12-20,432844677.0,105.0,8.0,6802.0,2017,PG,105 min,"Biography, Drama, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,7.6,"229,705"
431,582,10503,10503,1839169.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt6788942,39.38800000000001,2017-05-03,0.0,130.0,7.7,319.0,2017,TV-MA,130 min,"Comedy, Crime, Drama, Thriller",Thailand,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.6,"17,032"
432,583,10504,10504,200000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1133985,39.385,2011-06-16,219851172.0,114.0,5.2,5312.0,2011,PG-13,114 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,5.5,"264,647"
433,585,10506,10506,73000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt1985949,39.37,2016-05-11,349779543.0,97.0,6.2,2534.0,2016,PG,97 min,"Animation, Action, Adventure, Comedy, Family","Finland, USA","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,6.3,"78,855"
434,586,10507,10507,80000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1130884,39.366,2010-02-14,294804195.0,138.0,8.2,16638.0,2010,R,138 min,"Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,8.2,"1,105,537"
435,587,10509,10509,3500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt4853102,39.346,2016-07-24,3775000.0,72.0,6.6,1199.0,2016,R,76 min,"Animation, Action, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",,6.4,"48,535"
436,588,10510,10510,32000000.0,"[{'id': 18, 'name': 'Drama'}]",tt6394270,39.339,2019-12-13,53774397.0,108.0,6.9,1589.0,2019,R,109 min,"Biography, Drama","Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,6.8,"75,066"
437,589,10513,10513,5000000.0,"[{'id': 27, 'name': 'Horror'}]",tt1778304,39.187,2011-10-19,205703818.0,83.0,5.9,1504.0,2011,R,83 min,"Horror, Mystery",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,5.8,"89,168"
438,590,10514,10514,110000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",tt3410834,39.167,2016-03-09,179246868.0,121.0,6.1,5067.0,2016,PG-13,120 min,"Action, Adventure, Mystery, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,5.7,"106,574"
439,591,10516,10516,11500000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1860213,39.102,2016-01-21,94073028.0,102.0,5.9,3281.0,2016,R,102 min,Comedy,"USA, UK","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,5.9,"111,437"
440,593,10519,10519,185000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt2660888,39.071,2016-07-07,343471816.0,122.0,6.8,5025.0,2016,PG-13,122 min,"Action, Adventure, Sci-Fi, Thriller","USA, China, United Arab Emirates, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,7.1,"224,985"
441,595,10521,10521,100000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt6924650,39.05,2019-11-06,125641396.0,138.0,7.1,1270.0,2019,PG-13,138 min,"Action, Adventure, Drama, History, War","China, Hong Kong, Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.7,"60,710"
442,598,10524,10524,2000000.0,"[{'id': 27, 'name': 'Horror'}]",tt3235888,39.025,2014-05-07,14674076.0,101.0,6.5,4439.0,2014,R,100 min,"Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,6.8,"207,062"
443,602,10531,10531,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt4172430,38.876,2016-01-13,69411370.0,144.0,7.2,2176.0,2016,R,144 min,"Action, Drama, History, War","Malta, Morocco, USA","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,7.3,"116,157"
444,603,10532,10532,22000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2312718,38.859,2013-11-12,43058898.0,100.0,6.9,2282.0,2013,R,100 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.5,"105,612"
445,605,10534,10534,103000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt2357291,38.787,2014-03-19,500188435.0,102.0,6.4,2392.0,2014,G,101 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.3,"78,667"
446,606,10535,10535,175000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt3040964,38.722,2016-04-07,966550600.0,106.0,6.8,6348.0,2016,PG,106 min,"Adventure, Drama, Family, Fantasy","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,7.4,"256,469"
447,608,10537,10537,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt5813366,38.714,2017-12-18,0.0,109.0,5.9,272.0,2017,R,109 min,"Action, Adventure, Sci-Fi, Thriller","China, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.2,"8,180"
448,609,10540,10540,1000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt5464234,38.618,2017-06-01,0.0,91.0,4.8,146.0,2017,R,91 min,"Action, Sci-Fi, Thriller","Netherlands, Germany, USA","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,4.8,"6,782"
449,610,10543,10543,9000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt3878998,38.589,2015-10-31,0.0,29.0,7.0,42.0,2015,,29 min,"Short, Action, Adventure, Fantasy, Sci-Fi",France,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",,7.6,704
450,611,10545,10545,110000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt1219827,38.574,2017-03-29,169801921.0,107.0,6.0,6152.0,2017,PG-13,107 min,"Action, Crime, Drama, Sci-Fi, Thriller","USA, India, Hong Kong, China, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.3,"192,623"
451,612,10546,10546,130178.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",tt8235660,38.554,2018-08-13,5303.0,90.0,5.5,165.0,2018,TV-14,88 min,"Action, Adventure, Horror, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '2.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}]",,2.9,"1,685"
452,613,10547,10547,1200000.0,"[{'id': 28, 'name': 'Action'}]",tt8857666,38.553000000000004,2019-01-18,0.0,110.0,5.2,25.0,2019,,106 min,Action,Poland,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",,4.1,761
453,615,10549,10549,1000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",tt7167630,38.472,2018-01-12,3469151.0,78.0,6.6,424.0,2018,R,78 min,"Animation, Action, Adventure, Crime, Fantasy, Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",,6.7,"13,030"
454,616,10550,10550,110000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1253863,38.468,2014-03-05,337580051.0,102.0,6.1,4812.0,2014,R,102 min,"Action, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.2,"277,852"
455,621,10556,10556,95000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt1121096,38.399,2014-12-12,114178613.0,102.0,5.4,1880.0,2014,PG-13,102 min,"Action, Adventure, Fantasy","USA, UK, Canada, China","[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,5.5,"70,377"
456,622,10558,10558,69000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt1611224,38.364000000000004,2012-06-20,116471580.0,94.0,5.6,2371.0,2012,R,105 min,"Action, Fantasy, Horror, Western","USA, Russia","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,5.9,"147,844"
457,623,10559,10559,58000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt1051904,38.334,2015-08-05,158162788.0,103.0,6.3,2775.0,2015,PG,103 min,"Adventure, Comedy, Family, Fantasy, Horror","USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,6.3,"79,329"
458,625,10561,10561,70000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt2106651,38.296,2016-12-09,0.0,109.0,6.4,1102.0,2016,PG-13,107 min,"Action, Adventure, Sci-Fi","USA, Hungary","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",,6.3,"50,864"
459,626,10562,10562,29000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt2848292,38.292,2015-05-07,287506194.0,115.0,6.9,4319.0,2015,PG-13,115 min,"Comedy, Music",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.4,"140,494"
460,627,10564,10564,5400000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt4600952,38.242,2017-02-14,4803565.0,100.0,4.6,469.0,2017,Not Rated,89 min,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller",Russia,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",,3.9,"11,555"
461,633,10571,10571,160000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt0803096,38.154,2016-05-25,433677183.0,123.0,6.3,4980.0,2016,PG-13,123 min,"Action, Adventure, Fantasy","China, Canada, Japan, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32.0,6.8,"239,423"
462,636,10574,10574,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1637688,38.055,2011-10-27,173930596.0,109.0,6.9,8023.0,2011,PG-13,109 min,"Action, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.7,"365,955"
463,639,10578,10578,150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2381249,38.018,2015-07-23,682330139.0,131.0,7.2,6302.0,2015,PG-13,131 min,"Action, Adventure, Thriller","USA, China, Hong Kong, Austria, UK, Morocco","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,7.4,"336,262"
464,640,10581,10581,9000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt8155288,37.994,2019-02-13,25327500.0,100.0,6.3,2135.0,2019,PG-13,100 min,"Comedy, Horror, Mystery, Sci-Fi, Thriller","USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,6.2,"54,281"
465,642,10584,10584,4000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt5622412,37.961999999999996,2018-05-18,0.0,105.0,5.6,155.0,2018,R,104 min,"Action, Drama, Thriller","Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",16.0,4.7,"4,223"
466,643,10585,10585,69000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2873282,37.95,2018-02-28,151572634.0,140.0,6.5,4392.0,2018,R,140 min,"Action, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.6,"160,882"
467,644,10586,10586,6500000.0,"[{'id': 27, 'name': 'Horror'}]",tt3322940,37.945,2014-10-02,257047661.0,99.0,5.7,4447.0,2014,R,99 min,"Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,5.4,"139,005"
468,646,10589,10589,20000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",tt1477076,37.86,2010-10-21,136150434.0,90.0,6.0,1958.0,2010,R,90 min,"Horror, Mystery","Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24.0,5.6,"89,201"
469,647,10591,10591,4000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt2828996,37.791,2014-04-17,25343661.0,87.0,6.0,885.0,2014,R,86 min,"Comedy, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17.0,4.7,"19,484"
470,648,10593,10593,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt1939659,37.736,2013-10-16,82394288.0,100.0,6.0,3338.0,2013,R,100 min,"Drama, Horror","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,5.9,"132,205"
471,649,10594,10594,5000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt11734696,37.731,2020-01-23,5000.0,107.0,6.5,11.0,2020,,,,,[],,,
472,650,10596,10596,11000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2401097,37.718,2015-01-15,593683.0,94.0,6.1,885.0,2015,PG-13,94 min,"Action, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,5.6,"18,335"
473,651,10600,10600,13000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1675434,37.622,2011-11-02,426588510.0,113.0,8.2,12477.0,2011,R,112 min,"Biography, Comedy, Drama",France,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,8.5,"740,686"
474,652,10603,10603,185000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt1217209,37.598,2012-06-21,538983207.0,93.0,7.0,10121.0,2012,PG,93 min,"Animation, Adventure, Comedy, Family, Fantasy","USA, UK","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.1,"366,621"
475,654,10607,10607,3383890.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt7816392,37.381,2018-08-22,0.0,84.0,5.9,149.0,2018,R,94 min,"Action, Drama, Thriller","France, Belgium, British Virgin Islands","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",,5.9,"4,585"
476,655,10608,10608,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt1727776,37.359,2015-10-23,14860766.0,93.0,6.4,1251.0,2015,R,93 min,"Action, Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32.0,6.3,"44,445"
477,656,10610,10610,165000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt1628841,37.343,2016-06-22,389681935.0,120.0,5.2,4609.0,2016,PG-13,120 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32.0,5.2,"164,761"
478,660,10616,10616,20000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt5246700,37.195,2018-07-13,0.0,113.0,5.2,1350.0,2018,TV-MA,113 min,"Action, Adventure, Drama, Mystery, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.0,"43,523"
479,661,10619,10619,60000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1598778,37.188,2011-09-08,137551594.0,106.0,6.6,4136.0,2011,PG-13,106 min,"Drama, Thriller","United Arab Emirates, USA","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70.0,6.7,"276,656"
480,663,10622,10622,10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1572315,37.145,2013-01-03,0.0,92.0,5.4,1029.0,2013,R,92 min,"Horror, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}]",,4.8,"44,784"
481,665,10624,10624,95000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt0814255,37.083,2010-02-01,226497209.0,119.0,6.2,5437.0,2010,PG,118 min,"Adventure, Family, Fantasy","UK, Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,5.9,"174,941"
482,668,10632,10632,4000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt6087226,36.988,2019-11-19,2363584.0,111.0,6.2,212.0,2019,,111 min,"Action, Adventure, Fantasy, Sci-Fi",Russia,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",,6.3,"5,573"
483,669,10635,10635,12000000.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt2215719,36.923,2012-06-28,32726956.0,93.0,6.9,189.0,2012,PG,93 min,"Documentary, Music",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,5.9,"13,278"
484,671,10638,10638,15100000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt4547194,36.88800000000001,2018-01-21,0.0,106.0,6.1,823.0,2017,Not Rated,106 min,"Drama, Fantasy, Thriller","USA, Belgium, Denmark, UK, Sweden, China","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,6.1,"25,497"
485,673,10642,10642,20000000.0,"[{'id': 28, 'name': 'Action'}]",tt5254610,36.806,2018-09-07,0.0,105.0,6.0,253.0,2018,R,104 min,"Action, Drama, Thriller",UK,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,5.7,"9,437"
486,674,10644,10644,76000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1690953,36.796,2013-06-25,970761885.0,98.0,6.9,8676.0,2013,PG,98 min,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi","USA, France, Japan","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,7.3,"364,374"
487,675,10647,10647,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt3397884,36.739000000000004,2015-09-17,84025816.0,122.0,7.3,5648.0,2015,R,121 min,"Action, Crime, Drama, Mystery, Thriller","USA, Mexico, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.6,"363,951"
488,676,10648,10648,17000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1924435,36.738,2014-08-13,136621271.0,104.0,6.4,2018.0,2014,R,104 min,"Action, Comedy, Crime",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,6.4,"126,486"
489,677,10649,10649,25130430.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt2631186,36.727,2015-07-10,90747520.0,158.0,7.5,430.0,2015,Not Rated,159 min,"Action, Drama",India,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",,8.1,"100,844"
